Order ID,Order Date,Customer ID,Product Name,Category,Region,Sales,Profit
CA-2017-139311,2017-11-08,SF-20965,BIC Brite Liner Grip Highlighters,Office Supplies,Central,9.184,2.87
CA-2017-139311,2017-11-08,SF-20965,Pyle PMP37LED,Technology,Central,153.584,13.4386
CA-2017-139311,2017-11-08,SF-20965,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Central,12.864,-22.512
US-2016-108777,2016-12-12,JM-15655,Wilson Jones Century Plastic Molded Ring Binders,Office Supplies,East,18.693,-14.3313
US-2016-108777,2016-12-12,JM-15655,Logitech G602 Wireless Gaming Mouse,Technology,East,383.952,76.7904
CA-2015-136378,2015-02-04,CS-11845,Aluminum Screw Posts,Office Supplies,Central,9.156,-13.734
CA-2016-129196,2016-01-11,XP-21865,Maxell 4.7GB DVD-R,Technology,Central,68.112,17.8794
US-2016-122182,2016-10-03,BD-11770,Plantronics Audio 478 Stereo USB Headset,Technology,East,39.992,7.4985
CA-2014-102673,2014-01-11,KH-16630,Staples,Office Supplies,South,7.52,1.41
CA-2014-102673,2014-01-11,KH-16630,Newell 320,Office Supplies,South,10.272,0.8988
CA-2014-102673,2014-01-11,KH-16630,Avery 513,Office Supplies,South,47.808,15.5376
CA-2014-102673,2014-01-11,KH-16630,Cisco IP Phone 7961G VoIP phone - Dark gray,Technology,South,978.84,110.1195
CA-2015-156104,2015-06-12,NP-18685,Hewlett Packard 610 Color Digital Copier / Printer,Technology,Central,999.98,449.991
CA-2017-163692,2017-07-09,Dp-13240,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,West,7.857,-6.0237
CA-2016-111913,2016-04-08,LC-16930,Mitel 5320 IP Phone VoIP phone,Technology,West,302.384,30.2384
CA-2016-111913,2016-04-08,LC-16930,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,West,20.952,7.0713
CA-2016-111913,2016-04-08,LC-16930,"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue",Office Supplies,West,11.784,3.9771
CA-2016-161473,2016-01-04,TB-21175,Avery 473,Office Supplies,East,20.7,9.936
CA-2016-161473,2016-01-04,TB-21175,Acme Value Line Scissors,Office Supplies,East,10.95,3.285
CA-2016-161473,2016-01-04,TB-21175,Avery Hanging File Binders,Office Supplies,East,14.352,4.6644
US-2017-155999,2017-07-08,JK-15370,GE DSL Phone Line Filter,Technology,West,159.96,17.9955
US-2017-155999,2017-07-08,JK-15370,Avery Printable Repositionable Plastic Tabs,Office Supplies,West,13.76,4.644
CA-2015-105599,2015-07-09,MC-17275,Eldon Shelf Savers Cubes and Bins,Office Supplies,East,13.96,0.2792
CA-2015-105599,2015-07-09,MC-17275,Anderson Hickey Conga Table Tops & Accessories,Furniture,East,27.414,-14.1639
CA-2015-116687,2015-02-05,NC-18625,Avery 501,Office Supplies,Central,8.856,2.9889
CA-2015-116687,2015-02-05,NC-18625,Samsung Rugby III,Technology,Central,158.376,13.8579
CA-2017-117394,2017-04-09,MM-17920,Kingston Digital DataTraveler 8GB USB 2.0,Technology,East,19.04,-1.428
CA-2017-133823,2017-11-05,LP-17080,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",Office Supplies,West,37.44,16.848
CA-2017-133823,2017-11-05,LP-17080,Avery 50,Office Supplies,West,37.59,17.6673
CA-2017-133823,2017-11-05,LP-17080,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,West,26.032,9.4366
CA-2014-127523,2014-11-05,BG-11695,Staple holder,Office Supplies,East,35.91,9.6957
CA-2017-156769,2017-06-05,GZ-14470,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,South,54.66,18.0378
CA-2015-111703,2015-02-07,KB-16315,Easy-staple paper,Office Supplies,South,11.952,4.0338
CA-2015-111703,2015-02-07,KB-16315,Xerox 1957,Office Supplies,South,15.552,5.6376
CA-2014-128839,2014-08-09,TT-21070,Advantus Plastic Paper Clips,Office Supplies,South,45.0,21.6
CA-2014-128839,2014-08-09,TT-21070,"Epson WorkForce WF-2530 All-in-One Printer, Copier Scanner",Technology,South,209.97,90.2871
CA-2017-105914,2017-02-10,PV-18985,"Performers Binder/Pad Holder, Black",Office Supplies,West,112.12,42.045
CA-2017-105914,2017-02-10,PV-18985,Tennsco Double-Tier Lockers,Office Supplies,West,1575.14,204.7682
CA-2017-127313,2017-01-12,RA-19285,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,East,37.392,2.337
CA-2017-127313,2017-01-12,RA-19285,"Ultra Door Kickplate, 8""H x 34""W",Furniture,East,79.12,13.846
CA-2017-100160,2017-07-09,CB-12025,Avery 519,Office Supplies,East,29.24,9.8685
CA-2017-100160,2017-07-09,CB-12025,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",Office Supplies,East,15.552,5.4432
CA-2017-100160,2017-07-09,CB-12025,Poly String Tie Envelopes,Office Supplies,East,4.896,1.6524
CA-2015-101091,2015-05-12,SW-20245,Belkin F8E887 USB Wired Ergonomic Keyboard,Technology,East,47.984,0.5998
CA-2015-101091,2015-05-12,SW-20245,"GBC White Gloss Covers, Plain Front",Office Supplies,East,26.064,-19.9824
CA-2014-126907,2014-01-11,SM-20950,Southworth Parchment Paper & Envelopes,Office Supplies,Central,15.696,5.1012
CA-2015-160213,2015-08-03,AR-10825,Xerox 1997,Office Supplies,East,19.44,9.3312
CA-2014-157924,2014-11-10,HA-14920,Iris Project Case,Office Supplies,West,31.92,8.2992
CA-2014-157924,2014-11-10,HA-14920,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,West,433.568,-65.0352
CA-2016-152163,2016-01-07,JF-15355,"Wilson Jones Hanging View Binder, White, 1""",Office Supplies,South,14.2,6.532
CA-2016-152163,2016-01-07,JF-15355,Xerox 210,Office Supplies,South,12.96,6.2208
CA-2016-152163,2016-01-07,JF-15355,Binding Machine Supplies,Office Supplies,South,58.34,28.0032
CA-2014-128846,2014-07-04,RS-19765,AT&T TR1909W,Technology,South,629.95,163.787
CA-2014-128846,2014-07-04,RS-19765,Xerox 1945,Office Supplies,South,122.97,60.2553
US-2017-119039,2017-06-03,BF-11170,Economy Binders,Office Supplies,West,14.976,5.4288
CA-2017-128426,2017-07-10,JK-15730,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,Central,4.24,-6.36
US-2017-136868,2017-06-10,CR-12820,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,Technology,East,319.96,115.1856
US-2017-136868,2017-06-10,CR-12820,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Office Supplies,East,17.04,7.668
US-2017-136868,2017-06-10,CR-12820,Space Solutions HD Industrial Steel Shelving.,Office Supplies,East,344.91,10.3473
CA-2016-143749,2016-05-12,AG-10300,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,East,81.94,20.485
CA-2015-129392,2015-08-07,DM-13015,Xerox 1990,Office Supplies,Central,21.12,6.6
CA-2016-124233,2016-08-04,CK-12595,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",Furniture,West,24.7,10.374
US-2016-161683,2016-03-12,CJ-12010,Honeywell Enviracaire Portable HEPA Air Cleaner for up to 10 x 16 Room,Office Supplies,East,394.816,93.7688
US-2016-161683,2016-03-12,CJ-12010,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",Office Supplies,East,18.192,-14.5536
CA-2015-143105,2015-10-12,MA-17560,Avery 486,Office Supplies,East,7.31,3.4357
CA-2015-143105,2015-10-12,MA-17560,Hewlett Packard 610 Color Digital Copier / Printer,Technology,East,799.984,249.995
CA-2015-143105,2015-10-12,MA-17560,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",Office Supplies,East,41.28,18.9888
CA-2015-143105,2015-10-12,MA-17560,Xerox 1883,Office Supplies,East,184.66,84.9436
CA-2017-109715,2017-09-12,AH-10585,Xerox 1921,Office Supplies,Central,15.984,4.995
CA-2014-166457,2014-05-05,PF-19120,"Adams ""While You Were Out"" Message Pads",Office Supplies,South,9.42,4.239
CA-2014-166457,2014-05-05,PF-19120,Newell 350,Office Supplies,South,6.56,1.9024
CA-2014-166457,2014-05-05,PF-19120,Xerox 1933,Office Supplies,South,24.56,11.5432
CA-2016-164637,2016-04-03,RD-19480,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Central,128.4,64.2
CA-2017-149881,2017-01-04,NC-18535,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,West,482.664,85.176
CA-2017-149881,2017-01-04,NC-18535,Cubify CubeX 3D Printer Double Head Print,Technology,West,4799.984,359.9988
CA-2017-134565,2017-11-06,TB-21400,Xerox 1939,Office Supplies,West,37.94,18.2112
CA-2017-134565,2017-11-06,TB-21400,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,West,18.288,6.6294
CA-2017-134565,2017-11-06,TB-21400,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Technology,West,385.8,130.2075
CA-2017-134565,2017-11-06,TB-21400,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,West,102.96,1.0296
CA-2017-134565,2017-11-06,TB-21400,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture,West,174.42,41.8608
CA-2017-120327,2017-11-11,WB-21850,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",Office Supplies,Central,45.92,21.5824
CA-2015-154970,2015-05-01,SR-20740,Global Deluxe Steno Chair,Furniture,West,61.584,-6.9282
CA-2017-100223,2017-05-07,LS-16945,"Deflect-o RollaMat Studded, Beveled Mat for Medium Pile Carpeting",Furniture,Central,332.028,-348.6294
CA-2017-100223,2017-05-07,LS-16945,"Cardinal HOLDit! Binder Insert Strips,Extra Strips",Office Supplies,Central,11.394,-17.6607
CA-2017-100223,2017-05-07,LS-16945,Xerox 1975,Office Supplies,Central,15.552,5.6376
CA-2017-100223,2017-05-07,LS-16945,Xerox 1966,Office Supplies,Central,31.104,11.2752
CA-2017-100223,2017-05-07,LS-16945,Tuf-Vin Binders,Office Supplies,Central,6.316,-10.4214
CA-2016-159142,2016-04-04,ME-17320,Anker Astro 15000mAh USB Portable Charger,Technology,South,149.97,5.9988
CA-2016-159142,2016-04-04,ME-17320,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,South,27.81,13.0707
CA-2016-157336,2016-01-12,SJ-20500,"XtraLife ClearVue Slant-D Ring Binder, White, 3""",Office Supplies,East,88.08,40.5168
CA-2016-157336,2016-01-12,SJ-20500,Hon Every-Day Series Multi-Task Chairs,Furniture,East,751.92,150.384
CA-2015-101924,2015-04-09,KB-16585,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,West,9.762,-6.8334
CA-2017-158344,2017-07-08,CC-12475,Memorex Micro Travel Drive 16 GB,Technology,Central,63.96,19.8276
CA-2017-110429,2017-03-11,DM-13015,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,East,11.673,-7.782
US-2016-131611,2016-05-11,EP-13915,Laminate Occasional Tables,Furniture,Central,863.128,-160.2952
US-2016-131611,2016-05-11,EP-13915,Storex Dura Pro Binders,Office Supplies,Central,3.564,-6.237
US-2016-131611,2016-05-11,EP-13915,O'Sullivan Plantations 2-Door Library in Landvery Oak,Furniture,Central,956.6648,-225.0976
US-2016-131611,2016-05-11,EP-13915,Premium Transparent Presentation Covers by GBC,Office Supplies,Central,12.588,-20.1408
US-2016-131611,2016-05-11,EP-13915,Logitech Wireless Headset H600 Over-The-Head Design,Technology,Central,171.96,45.1395
CA-2015-123456,2015-09-07,KN-16450,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",Office Supplies,Central,48.632,-121.58
CA-2017-102407,2017-09-12,AT-10435,Newell 314,Office Supplies,West,11.16,2.79
CA-2017-102407,2017-09-12,AT-10435,Bevis 36 x 72 Conference Tables,Furniture,West,896.328,22.4082
CA-2017-102407,2017-09-12,AT-10435,Harmony Air Purifier,Office Supplies,West,189.0,68.04
CA-2017-130967,2017-10-03,EB-13870,Nokia Lumia 521 (T-Mobile),Technology,East,53.982,-10.7964
CA-2017-169124,2017-03-07,MB-17305,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",Furniture,West,129.39,54.3438
CA-2017-117261,2017-04-09,TH-21235,"Rogers Jumbo File, Granite",Office Supplies,West,54.32,0.5432
CA-2016-121601,2016-04-10,MO-17500,Laser & Ink Jet Business Envelopes,Office Supplies,Central,59.752,19.4194
CA-2014-125829,2014-04-11,WB-21850,Polycom SoundPoint Pro SE-225 Corded phone,Technology,West,666.344,66.6344
CA-2014-125829,2014-04-11,WB-21850,"Bevis Round Conference Table Top, X-Base",Furniture,West,573.728,-64.5444
CA-2014-125829,2014-04-11,WB-21850,Cardinal EasyOpen D-Ring Binders,Office Supplies,West,21.936,8.226
CA-2014-125829,2014-04-11,WB-21850,Xerox 2000,Office Supplies,West,19.44,9.3312
CA-2014-125829,2014-04-11,WB-21850,Hewlett-Packard Deskjet D4360 Printer,Technology,West,447.968,139.99
CA-2014-123127,2014-08-09,SP-20620,Black & Decker Filter for Double Action Dustbuster Cordless Vac BLDV7210,Office Supplies,East,16.78,4.195
US-2017-136189,2017-07-12,DC-13285,DAX Wood Document Frame.,Furniture,South,82.38,25.5378
CA-2017-118360,2017-01-04,JC-15775,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",Office Supplies,East,42.93,19.3185
CA-2017-149853,2017-03-10,PO-18850,Xerox 208,Office Supplies,South,15.552,5.4432
CA-2017-149853,2017-03-10,PO-18850,Hoover Portapower Portable Vacuum,Office Supplies,South,17.92,1.12
CA-2017-107909,2017-01-09,SS-20875,Logitech LS21 Speaker System - PC Multimedia - 2.1-CH - Wired,Technology,West,19.99,6.7966
CA-2017-107909,2017-01-09,SS-20875,Avery Metallic Poly Binders,Office Supplies,West,22.92,8.022
US-2017-100482,2017-11-04,JL-15130,Sterilite Officeware Hinged File Box,Office Supplies,East,16.768,1.4672
US-2017-100482,2017-11-04,JL-15130,Kingston Digital DataTraveler 32GB USB 2.0,Technology,East,27.12,-4.746
CA-2017-107748,2017-10-12,AG-10330,Jackery Bar Premium Fast-charging Portable Charger,Technology,West,95.84,34.742
CA-2017-107748,2017-10-12,AG-10330,Xerox 225,Office Supplies,West,12.96,6.2208
CA-2015-155600,2015-04-12,RO-19780,GBC Ibimaster 500 Manual ProClick Binding System,Office Supplies,South,1598.058,-1065.372
CA-2015-155600,2015-04-12,RO-19780,Deluxe Chalkboard Eraser Cleaner,Office Supplies,South,36.96,12.012
CA-2017-162565,2017-11-12,RR-19315,Xerox 21,Office Supplies,Central,10.368,3.6288
CA-2017-162565,2017-11-12,RR-19315,Electrix Halogen Magnifier Lamp,Furniture,Central,77.72,-66.062
CA-2017-162565,2017-11-12,RR-19315,GuestStacker Chair with Chrome Finish Legs,Furniture,Central,520.464,-14.8704
CA-2017-117044,2017-11-09,HA-14920,Acco Hot Clips Clips to Go,Office Supplies,Central,10.528,3.29
CA-2017-117044,2017-11-09,HA-14920,Xerox 1927,Office Supplies,Central,20.544,6.42
US-2016-165078,2016-05-11,MA-17995,Premium Transparent Presentation Covers by GBC,Office Supplies,Central,104.9,50.352
US-2016-165078,2016-05-11,MA-17995,Prismacolor Color Pencil Set,Office Supplies,Central,39.68,16.2688
US-2016-165078,2016-05-11,MA-17995,Avery 503,Office Supplies,Central,51.75,24.84
CA-2016-108868,2016-08-09,KB-16585,Boston 1645 Deluxe Heavier-Duty Electric Pencil Sharpener,Office Supplies,Central,70.368,6.1572
CA-2016-108868,2016-08-09,KB-16585,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",Technology,Central,59.96,21.7355
US-2014-138758,2014-07-07,JL-15835,"Global High-Back Leather Tilter, Burgundy",Furniture,East,172.186,-46.7362
US-2014-138758,2014-07-07,JL-15835,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock",Furniture,East,69.008,12.0764
CA-2014-127936,2014-02-09,CL-12565,SANFORD Major Accent Highlighters,Office Supplies,East,21.24,8.0712
CA-2015-164336,2015-05-07,MW-18220,HP Standard 104 key PS/2 Keyboard,Technology,East,34.8,2.175
CA-2015-164336,2015-05-07,MW-18220,Acco Perma 4000 Stacking Storage Drawers,Office Supplies,East,38.976,-2.436
US-2014-154879,2014-06-05,SN-20710,Staple-on labels,Office Supplies,West,5.78,2.7166
US-2014-154879,2014-06-05,SN-20710,Model L Table or Wall-Mount Pencil Sharpener,Office Supplies,West,107.94,30.2232
CA-2017-112900,2017-09-04,KL-16645,GBC Recycled Regency Composition Covers,Office Supplies,Central,478.24,219.9904
CA-2014-117016,2014-04-03,SC-20095,"BIC Brite Liner Highlighters, Chisel Tip",Office Supplies,South,15.552,2.3328
CA-2016-168893,2016-03-11,AP-10915,Advantus Plastic Paper Clips,Office Supplies,South,20.0,9.6
CA-2016-168893,2016-03-11,AP-10915,Economy #2 Pencils,Office Supplies,South,7.98,2.0748
CA-2016-168893,2016-03-11,AP-10915,Magna Visual Magnetic Picture Hangers,Furniture,South,24.1,9.158
CA-2016-168893,2016-03-11,AP-10915,Boston 16750 Black Compact Battery Pencil Sharpener,Office Supplies,South,8.75,2.625
CA-2016-168893,2016-03-11,AP-10915,Global Adaptabilities Conference Tables,Furniture,South,842.94,160.1586
CA-2016-163398,2016-03-05,CB-12415,Heavy-Duty E-Z-D Binders,Office Supplies,Central,2.182,-3.6003
CA-2016-163398,2016-03-05,CB-12415,Newell 316,Office Supplies,Central,27.384,2.7384
CA-2016-163398,2016-03-05,CB-12415,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,Office Supplies,Central,26.406,-71.2962
CA-2016-147137,2016-04-07,AA-10645,"Master Caster Door Stop, Brown",Furniture,West,25.4,8.636
CA-2016-147137,2016-04-07,AA-10645,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,West,43.96,20.6612
CA-2016-147137,2016-04-07,AA-10645,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Furniture,West,1279.165,225.735
CA-2016-147137,2016-04-07,AA-10645,Eldon Shelf Savers Cubes and Bins,Office Supplies,West,27.92,0.5584
US-2015-146745,2015-03-09,AS-10630,Office Star - Ergonomically Designed Knee Chair,Furniture,West,129.568,-12.9568
US-2015-146745,2015-03-09,AS-10630,"Avery Durable Slant Ring Binders, No Labels",Office Supplies,West,6.368,2.1492
CA-2017-115175,2017-07-08,MC-17575,Xerox 1891,Office Supplies,West,244.55,114.9385
CA-2015-163895,2015-07-08,NS-18640,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,West,3.304,1.1151
CA-2017-156895,2017-08-05,DJ-13510,"Global Armless Task Chair, Royal Blue",Furniture,East,128.058,-23.7822
CA-2016-109365,2016-03-11,XP-21865,Stockwell Push Pins,Office Supplies,West,15.26,5.0358
CA-2016-109365,2016-03-11,XP-21865,Holmes 99% HEPA Air Purifier,Office Supplies,West,43.32,14.2956
CA-2016-109365,2016-03-11,XP-21865,"Avery Durable Plastic 1"" Binders",Office Supplies,West,43.584,15.7992
CA-2016-109365,2016-03-11,XP-21865,Xerox 1892,Office Supplies,West,116.28,56.9772
CA-2016-109365,2016-03-11,XP-21865,Fellowes Black Plastic Comb Bindings,Office Supplies,West,9.296,3.0212
CA-2016-109365,2016-03-11,XP-21865,Xerox 22,Office Supplies,West,19.44,9.3312
CA-2016-109365,2016-03-11,XP-21865,Multicolor Computer Printout Paper,Office Supplies,West,314.55,150.984
CA-2015-162621,2015-05-09,CA-12055,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",Office Supplies,Central,16.27,-25.2185
CA-2015-162621,2015-05-09,CA-12055,Stiletto Hand Letter Openers,Office Supplies,Central,69.12,-14.688
CA-2015-162621,2015-05-09,CA-12055,"Acco Four Pocket Poly Ring Binder with Label Holder, Smoke, 1""",Office Supplies,Central,4.47,-7.8225
CA-2014-150798,2014-01-12,JK-15730,Sharp 1540cs Digital Laser Copier,Technology,East,659.988,109.998
CA-2014-150798,2014-01-12,JK-15730,"Master Caster Door Stop, Brown",Furniture,East,8.128,1.4224
CA-2014-150798,2014-01-12,JK-15730,Xerox 214,Office Supplies,East,36.288,12.7008
CA-2014-150798,2014-01-12,JK-15730,Hon Multipurpose Stacking Arm Chairs,Furniture,East,909.72,-51.984
CA-2017-155075,2017-02-12,GW-14605,GBC DocuBind 300 Electric Binding Machine,Office Supplies,East,631.176,-462.8624
CA-2016-124814,2016-10-04,FM-14215,Xerox 227,Office Supplies,West,12.96,6.2208
CA-2016-124814,2016-10-04,FM-14215,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",Office Supplies,West,23.2,8.12
CA-2016-119935,2016-10-11,KM-16225,3M Polarizing Light Filter Sleeves,Furniture,Central,37.3,17.158
CA-2016-119935,2016-10-11,KM-16225,"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue",Office Supplies,Central,81.96,39.3408
CA-2016-118969,2016-02-10,LP-17095,"Premier Elliptical Ring Binder, Black",Office Supplies,West,54.792,-40.1808
CA-2016-145240,2016-06-09,BG-11740,"Tenex Personal Project File with Scoop Front Design, Black",Office Supplies,Central,10.784,0.8088
CA-2017-107167,2017-10-06,ND-18460,"24 Capacity Maxi Data Binder Racks, Pearl",Office Supplies,South,1347.52,84.22
CA-2014-107454,2014-02-11,RD-19720,Avery 499,Office Supplies,East,34.86,16.0356
CA-2014-107454,2014-02-11,RD-19720,Tensor Computer Mounted Lamp,Furniture,East,89.34,24.1218
CA-2017-152856,2017-08-09,RS-19765,Memorex Micro Travel Drive 32 GB,Technology,East,116.832,33.5892
CA-2014-140403,2014-10-10,TN-21040,"Global Deluxe Stacking Chair, Gray",Furniture,West,122.352,13.7646
CA-2014-140403,2014-10-10,TN-21040,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",Office Supplies,West,15.28,7.4872
CA-2017-138464,2017-08-07,VF-21715,"Master Big Foot Doorstop, Beige",Furniture,West,15.84,4.9104
CA-2017-138464,2017-08-07,VF-21715,GBC VeloBinder Manual Binding System,Office Supplies,West,86.376,30.2316
CA-2017-138464,2017-08-07,VF-21715,Zebra Zazzle Fluorescent Highlighters,Office Supplies,West,18.24,6.2016
CA-2017-138464,2017-08-07,VF-21715,Crayola Colored Pencils,Office Supplies,West,13.12,4.3296
CA-2015-126557,2015-12-07,RL-19615,"Global Push Button Manager's Chair, Indigo",Furniture,Central,383.607,-5.4801
CA-2015-126557,2015-12-07,RL-19615,Geemarc AmpliPOWER60,Technology,Central,148.48,16.704
CA-2015-126557,2015-12-07,RL-19615,Vtech CS6719,Technology,Central,537.544,53.7544
CA-2015-126557,2015-12-07,RL-19615,Tuff Stuff Recycled Round Ring Binders,Office Supplies,Central,1.928,-2.9884
CA-2015-126557,2015-12-07,RL-19615,Newell 32,Office Supplies,Central,6.912,0.6912
CA-2015-126557,2015-12-07,RL-19615,"Floodlight Indoor Halogen Bulbs, 1 Bulb per Pack, 60 Watts",Furniture,Central,7.76,-2.134
CA-2015-126557,2015-12-07,RL-19615,GE 2-Jack Phone Line Splitter,Technology,Central,659.168,49.4376
CA-2014-110219,2014-05-05,EB-13870,"Global Value Mid-Back Manager's Chair, Gray",Furniture,Central,127.869,-9.1335
CA-2015-118871,2015-04-12,HM-14860,Tyvek Side-Opening Peel & Seel Expanding Envelopes,Office Supplies,West,271.44,122.148
CA-2015-118871,2015-04-12,HM-14860,Jensen SMPS-640 - speaker phone,Technology,West,110.352,8.2764
CA-2015-118871,2015-04-12,HM-14860,"Master Caster Door Stop, Large Brown",Furniture,West,36.4,13.832
CA-2014-101175,2014-09-12,DM-12955,Acco Perma 3000 Stacking Storage Drawers,Office Supplies,West,100.704,-1.2588
US-2017-149510,2017-03-12,MC-17575,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,Office Supplies,South,45.216,4.5216
US-2017-149510,2017-03-12,MC-17575,"GBC Pre-Punched Binding Paper, Plastic, White, 8-1/2"" x 11""",Office Supplies,South,28.782,-21.1068
US-2017-149510,2017-03-12,MC-17575,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,South,24.448,8.8624
CA-2015-111990,2015-08-11,DB-13660,Wilson Jones Leather-Like Binders with DublLock Round Rings,Office Supplies,Central,10.476,-17.2854
CA-2016-139395,2016-12-12,MG-17650,Jabra SPEAK 410,Technology,Central,657.93,184.2204
CA-2016-139395,2016-12-12,MG-17650,Westinghouse Clip-On Gooseneck Lamps,Furniture,Central,33.48,8.7048
CA-2016-139395,2016-12-12,MG-17650,Newell 333,Office Supplies,Central,13.9,3.614
CA-2016-139395,2016-12-12,MG-17650,Fellowes Desktop Hanging File Manager,Office Supplies,Central,26.86,6.715
US-2014-121734,2014-11-04,SE-20110,GBC Personal VeloBind Strips,Office Supplies,West,9.584,3.3544
CA-2015-110947,2015-09-06,AG-10765,Vinyl Sectional Post Binders,Office Supplies,South,113.1,56.55
CA-2016-121993,2016-10-06,JB-16000,Avery 487,Office Supplies,East,23.616,7.9704
US-2017-163790,2017-02-11,NL-18310,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",Office Supplies,West,76.58,38.29
US-2017-163790,2017-02-11,NL-18310,Nontoxic Chalk,Office Supplies,West,8.8,4.224
US-2017-163790,2017-02-11,NL-18310,GBC Therma-A-Bind 250T Electric Binding System,Office Supplies,West,590.352,206.6232
US-2017-163790,2017-02-11,NL-18310,"Super Bands, 12/Pack",Office Supplies,West,5.58,0.1674
US-2017-163790,2017-02-11,NL-18310,Document Clip Frames,Furniture,West,25.02,10.5084
US-2017-163790,2017-02-11,NL-18310,Space Solutions Commercial Steel Shelving,Office Supplies,West,452.55,22.6275
CA-2016-140564,2016-05-12,TC-21475,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack",Office Supplies,East,33.92,13.2288
US-2017-141852,2017-09-11,JE-15745,Eldon Wave Desk Accessories,Furniture,West,47.12,20.7328
CA-2016-144540,2016-05-09,GH-14410,"Eureka The Boss Plus 12-Amp Hard Box Upright Vacuum, Red",Office Supplies,Central,62.79,-166.3935
CA-2016-144540,2016-05-09,GH-14410,Advantus Map Pennant Flags and Round Head Tacks,Office Supplies,Central,28.44,4.266
CA-2015-159863,2015-04-09,DS-13180,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Central,134.376,6.7188
CA-2015-161214,2015-05-10,SF-20965,"Personal Filing Tote with Lid, Black/Gray",Office Supplies,East,77.55,21.714
CA-2017-147228,2017-09-09,SO-20335,Staple remover,Office Supplies,South,8.832,-1.9872
CA-2017-147228,2017-09-09,SO-20335,Xerox 1888,Office Supplies,South,177.536,62.1376
CA-2017-147228,2017-09-09,SO-20335,Fellowes Super Stor/Drawer Files,Office Supplies,South,258.48,-3.231
CA-2017-147228,2017-09-09,SO-20335,Eldon Wave Desk Accessories,Furniture,South,14.136,4.2408
CA-2017-168396,2017-03-08,BD-11725,Avery 473,Office Supplies,West,51.75,24.84
CA-2017-168396,2017-03-08,BD-11725,"Deflect-o EconoMat Studded, No Bevel Mat for Low Pile Carpeting",Furniture,West,123.96,11.1564
CA-2017-116288,2017-12-03,BS-11380,Carina Double Wide Media Storage Towers in Natural & Black,Office Supplies,West,242.94,9.7176
CA-2016-102162,2016-11-09,JF-15565,Canon PC-428 Personal Copier,Technology,South,1599.92,751.9624
